"","version","query","location","paginationPayload","dupefilter","highlight","totalResults","start","end","pageNumber","results.jobtitle","results.company","results.city","results.state","results.country","results.formattedLocation","results.source","results.date","results.snippet","results.url","results.onmousedown","results.jobkey","results.sponsored","results.expired","results.indeedApply","results.formattedLocationFull","results.formattedRelativeTime","results.stations","status","period","currency","minSal","maxSal"
"158",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"ANALISTA DE CONTROL OPERATIVO","Enlace Laboral","","NLE","MX","Nuevo León","Enlace Laboral","Tue, 22 Nov 2016 21:17:22 GMT","Ciencias computacionales, Desarrollo de software, <b>Actuaria</b>,. Analista de Control Operativo....","http://www.indeed.com.mx/viewjob?jk=fd0fb5cbbc2bc796&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","fd0fb5cbbc2bc796",FALSE,FALSE,FALSE,"Nuevo León","hace 30+ días","","unknown","unknown","USD",13000,13000
"159",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"ANALISTA DE INFORMACION BANORTE","Enlace Laboral","","NLE","MX","Nuevo León","Enlace Laboral","Tue, 22 Nov 2016 08:59:19 GMT","Ingenieria en Sistemas, Ingeniero Mécanico Administrador, Economista, Finanzas, <b>Actuario</b>, Matemáticas Aplicadas, Informatica....","http://www.indeed.com.mx/viewjob?jk=bb33830fdab75cee&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","bb33830fdab75cee",FALSE,FALSE,FALSE,"Nuevo León","hace 30+ días","","unknown","unknown","USD",11000,11000
"160",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"Specialized Analytics Prj Mgr1","Banamex","Oriente","DUR","MX","Oriente, Dgo.","Banamex","Tue, 01 Nov 2016 15:51:18 GMT","Licenciatura en <b>Actuaría</b>, Economía, Ingenierías o relacionadas con perfil analítico. Coordinador Decision Management....","http://www.indeed.com.mx/viewjob?jk=8ac03771e967b7c6&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","8ac03771e967b7c6",FALSE,FALSE,FALSE,"Oriente, Dgo.","hace 30+ días","","unknown","unknown","USD",NA,NA
"161",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"Becario Administrativo- Reforma $6500","Sociedad Nacional Promotora De Becarios","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Impulsus Recluta","Wed, 18 Jan 2017 23:28:17 GMT","Te invitamos a participar en nuestro programa de becarios, estamos seguros que será una experiencia positiva para tu desarrollo profesional. Requisitos del","http://www.indeed.com.mx/viewjob?jk=74a54c2f5144f6b4&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","74a54c2f5144f6b4",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 2 días","","unknown","unknown","USD",NA,6500
"162",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"Coordinador de Tesoreria","CPI AIM","","","MX","México","CPI AIM","Thu, 05 Jan 2017 06:28:19 GMT","Profesionista en CP, LAE o <b>Actuaria</b> con mínimo 3 años de experiencia en manejo de flujo de efectivo, banca electrónica, dispersión de nómina, presupuesto y...","http://www.indeed.com.mx/viewjob?jk=54cf7de8fa5ba32b&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","54cf7de8fa5ba32b",FALSE,FALSE,FALSE,"México","hace 15 días","","unknown","unknown","USD",NA,NA
"163",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"DM Business Analyst 2","Citi","","","MX","México","Citi","Thu, 17 Nov 2016 12:21:14 GMT","Matemáticas o <b>Actuaría</b>, o afines. Mexico,Distrito Federal,Miguel Hidalgo....","http://www.indeed.com.mx/viewjob?jk=1674cd63939a24fb&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","1674cd63939a24fb",FALSE,FALSE,FALSE,"México","hace 30+ días","","unknown","unknown","USD",NA,NA
"164",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"Analista Financiero","IBERICA TELECOM","Tlalnepantla","MEX","MX","Tlalnepantla, Méx.","bumeran.com.mx","Wed, 11 Jan 2017 06:13:50 GMT","Analista financiero. Perfil. Licenciatura terminada en: Actuaría o Matemáticas Aplicadas . Experiencia mínima de 2 años dentro del ramo de...","http://www.indeed.com.mx/viewjob?jk=f22cff87eca62535&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","f22cff87eca62535",FALSE,FALSE,FALSE,"Tlalnepantla, Méx.","hace 9 días","","unknown","unknown","USD",NA,NA
"165",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"Data Scientist","Michael Page","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Michael Page","Mon, 16 Jan 2017 11:47:44 GMT","Ingeniería en Ciencia de la Computación, <b>Actuaría</b> con Titulo. Start Up líder en soluciones y modelos de analytics y mineria de datos para empresas...","http://www.indeed.com.mx/viewjob?jk=3fbf2ed1a20a9bc4&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","3fbf2ed1a20a9bc4",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 4 días","","unknown","unknown","USD",60000,70000
"166",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"DCM Project Analyst 2","Citi","","","MX","México","Citi","Fri, 30 Dec 2016 08:55:32 GMT","Primary Location: Mexico Other Location: Asia Pacific, Europe, Middle East, and Africa, Latin America; Canada Education: Bachelor's Degree Job Function:","http://www.indeed.com.mx/viewjob?jk=948eae8764b34155&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","948eae8764b34155",FALSE,FALSE,FALSE,"México","hace 21 días","","unknown","unknown","USD",NA,NA
"167",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"ANALISTA DE RIESGOS (ACTUARIO RECIEN EGRESADO)","CIE MEXICO","Miguel Hidalgo","DIF","MX","Miguel Hidalgo, D. F.","bumeran.com.mx","Sat, 24 Dec 2016 05:45:01 GMT","Únete a nuestro gran equipo de trabajo C IE Empresa Líder de Entretenimiento en México Y Centroamérica, solicita: Analista de Riesgos Recién Egresado...","http://www.indeed.com.mx/viewjob?jk=640fd268be5b224c&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","640fd268be5b224c",FALSE,FALSE,FALSE,"Miguel Hidalgo, D. F.","hace 27 días","","unknown","unknown","USD",NA,NA
"168",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"Ejecutivo de Ventas Banca Transaccional","GRUPO FINANCIERO BANORTE","Ciudad de México","DIF","MX","Ciudad de México, D. F.","bumeran.com.mx","Tue, 27 Dec 2016 05:50:46 GMT","Economía, <b>Actuaría</b>, Matemáticas, Finanzas, Contabilidad (Titulado, INDISPENSABLE). LA TERCER INSTITUCION FINANCIERA MÁS IMPORTANTE DEL PAIS....","http://www.indeed.com.mx/viewjob?jk=9d790a86da49a5cc&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","9d790a86da49a5cc",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 24 días","","unknown","unknown","USD",NA,NA
"169",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"PROJECT LEADER CON INGLES AVANZADO","Banamex","Ciudad de México","DIF","MX","Ciudad de México, D. F.","bumeran.com.mx","Fri, 06 Jan 2017 18:07:00 GMT","Ingeniería Industrial, <b>Actuaria</b>, Matemáticas. PROJECT LEADER BUSINESS MANAGER CON INGLES AVANZADO....","http://www.indeed.com.mx/viewjob?jk=3ef04b645aabee7a&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","3ef04b645aabee7a",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 14 días","","unknown","unknown","USD",NA,NA
"170",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"DB Marketing Analyst 1","Citi","","","MX","México","Citi","Wed, 28 Dec 2016 10:06:47 GMT","Licenciatura concluida en <b>Actuaria</b>, Economía, Matemáticas, Ingenierías,Finanzas. Asia Pacific, Europe, Middle East, and Africa, Latin America;...","http://www.indeed.com.mx/viewjob?jk=657810f00ec54108&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","657810f00ec54108",FALSE,FALSE,FALSE,"México","hace 23 días","","unknown","unknown","USD",NA,NA
"171",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"Subdirector Comercial Corredores/Pensiones","Michael Page","Ciudad de México","DIF","MX","Ciudad de México, D. F.","Michael Page","Thu, 12 Jan 2017 23:35:05 GMT","Licenciatura en <b>Actuaria</b> es obligatorio. Aseguradora de vida con un crecimiento sumamente acelerado en el mercado....","http://www.indeed.com.mx/viewjob?jk=7f7b400f1df8659c&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","7f7b400f1df8659c",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 8 días","","unknown","unknown","USD",80000,81000
"172",2,"actuaria","","",TRUE,TRUE,421,151,175,6,"Becario BI Inteligencia de Negocio","IKE ASISTENCIA","Ciudad de México","DIF","MX","Ciudad de México, D. F.","bumeran.com.mx","Tue, 03 Jan 2017 06:02:17 GMT","Económico administrativa, <b>actuaría</b>, matemáticas (últimos semestres). Becario Business Intelligence....","http://www.indeed.com.mx/viewjob?jk=9b45428e415bae61&qd=bi1irCVCGq9473EJ9E79kxCEXhjIMzb7lFAuRtDcUo_TcNKK_aY9kAcq4uhA63y4Wa7oCiuU6sncF-TpXaOJIR6nojn63AzuMLy1372sZMY&indpubnum=7697745275879740&atk=1b6vd5d7dah7ncu8","indeed_clk(this,'7034');","9b45428e415bae61",FALSE,FALSE,FALSE,"Ciudad de México, D. F.","hace 17 días","","unknown","unknown","USD",3500,3500
